"Age","BusinessTravel","Department","DistanceFromHome","Education","EnvironmentSatisfaction","Gender","JobInvolvement","JobLevel","JobRotation","FeedbackFromManager","Mentoring","JobRole","MonthlyIncome","MonthlyRate","NumCompaniesWorked","OverTime","PercentSalaryHike","RelationshipSatisfaction","StockOptionLevel","TotalWorkingYears","Training","WorkLifeBalance","YearsAtCompany","YearsInCurrentRole","YearsSinceLastPromotion","YearsWithCurrManager","Performance"
34,"Travel_Rarely","Sales",15,3,4,"Male",1,2,4,"H","N","Sales Executive",4759,15891,7,"No",18,4,0,15,"Y",3,13,9,3,12,80
50,"Travel_Rarely","Research & Development",5,3,3,"Male",3,4,2,"L","N","Research Director",17639,6881,8,"No",16,4,0,30,"Y",3,4,3,0,3,50
29,"Travel_Rarely","Research & Development",23,3,4,"Female",2,4,2,"L","Y","Research Director",16124,3423,2,"No",14,2,2,9,"Y",2,7,7,1,7,62
54,"Travel_Rarely","IT_Suppport",7,3,2,"Male",3,2,1,"L","Y","IT specialists",6457,7103,7,"No",15,2,0,10,"Y",2,5,2,1,4,72
47,"Travel_Rarely","Finance",4,4,1,"Female",3,2,2,"L","N","Accountant",8791,9670,8,"Yes",18,3,0,7,"N",2,5,2,1,6,34
28,"Travel_Rarely","Research & Development",17,3,4,"Male",3,1,4,"H","Y","Research and Design Specialists",2080,4732,5,"No",11,2,0,5,"Y",2,3,2,1,2,63
40,"Travel_Rarely","Sales",13,4,3,"Female",3,5,2,"H","N","Manager",18041,13022,0,"No",14,4,0,21,"Y",3,20,15,1,12,57
28,"Travel_Rarely","Production",23,2,1,"Male",3,1,2,"H","N","Machinists ",2207,22482,2,"No",16,4,1,4,"N",2,4,2,2,2,36
23,"Travel_Rarely","Production",16,1,4,"Male",2,1,2,"L","Y","Machinists ",3989,20586,1,"Yes",11,1,0,5,"N",3,5,4,1,2,33
37,"Travel_Rarely","Finance",22,3,2,"Male",3,3,3,"L","Y","Accountant",9814,10795,7,"Yes",17,1,1,5,"Y",3,8,4,2,4,61
29,"Travel_Rarely","Research & Development",16,4,1,"Male",2,1,1,"H","Y","Research and Design Specialists",2362,7568,4,"No",13,3,0,11,"N",1,9,7,0,7,35
44,"Travel_Rarely","Research & Development",10,4,4,"Male",3,2,3,"H","Y","Customercare Representative",6465,19121,2,"Yes",13,4,0,9,"Y",4,4,2,1,3,84
51,"Travel_Rarely","Finance",10,3,1,"Female",2,3,1,"L","N","Accountant",9114,10025,5,"Yes",20,3,1,9,"Y",3,5,7,3,6,39
36,"Travel_Rarely","Human Resources",20,3,1,"Male",2,1,4,"L","Y","Human Resources",2342,8635,8,"No",21,3,0,6,"Y",3,5,4,0,3,64
50,"Travel_Rarely","Sales",6,3,4,"Male",2,3,2,"L","N","Sales Executive",10854,16586,8,"Yes",13,2,1,20,"N",3,3,2,2,0,49
36,"Travel_Rarely","Production",8,4,3,"Male",1,1,1,"L","N","Machinists ",2741,6865,7,"No",14,3,1,7,"Y",3,7,7,1,7,58
42,"Travel_Rarely","Finance",7,4,2,"Male",3,3,4,"H","N","Accountant",8546,9401,4,"No",19,3,0,10,"N",2,4,4,1,4,47
42,"Travel_Rarely","Research & Development",5,3,2,"Male",4,2,4,"L","Y","Customercare Representative",5538,5696,4,"No",18,3,2,10,"Y",2,0,0,0,0,67
28,"Travel_Rarely","Sales",16,3,2,"Female",3,1,4,"L","Y","Sales Representative",2856,3692,6,"No",19,4,1,1,"Y",3,1,0,0,0,63
33,"Travel_Rarely","Research & Development",24,3,4,"Male",2,2,2,"L","Y","Manufacturing Director",4320,24152,2,"No",13,4,0,5,"N",3,5,3,0,2,41
20,"Travel_Rarely","Research & Development",12,3,4,"Female",2,1,2,"H","N","Research and Design Specialists",2836,11757,6,"No",13,4,0,1,"Y",4,1,0,0,0,70
32,"Travel_Rarely","Production",13,3,4,"Male",2,1,2,"L","N","Machinists ",3730,9571,0,"Yes",14,4,0,4,"N",1,3,2,1,2,36
37,"Travel_Rarely","Sales",16,2,2,"Male",2,2,4,"L","Y","Sales Executive",4189,8800,8,"No",14,1,2,5,"Y",3,5,2,0,3,79
50,"Travel_Rarely","Research & Development",24,3,4,"Male",3,4,2,"H","Y","Manufacturing Director",13973,4161,7,"Yes",18,4,1,22,"Y",3,12,11,1,5,54
29,"Travel_Rarely","Finance",5,3,2,"Male",2,3,2,"L","Y","Accountant",9447,10392,2,"No",15,2,0,5,"Y",2,3,5,2,3,79
48,"Travel_Rarely","Research & Development",17,4,4,"Male",3,1,2,"H","N","Research and Design Specialists",2259,5543,4,"No",17,1,2,13,"N",2,0,0,0,0,45
44,"Travel_Rarely","Research & Development",3,3,4,"Male",3,2,4,"H","Y","Customercare Representative",5933,5197,3,"No",12,4,0,10,"Y",2,5,2,2,3,64
43,"Travel_Rarely","Sales",5,3,3,"Male",2,3,4,"L","Y","Sales Executive",10798,5268,4,"No",13,3,1,18,"Y",3,1,0,0,0,63
41,"Travel_Rarely","Finance",4,4,2,"Male",2,2,1,"L","Y","Accountant",8903,9793,5,"No",20,1,0,8,"Y",2,3,2,2,3,71
45,"Travel_Rarely","Research & Development",25,3,2,"Male",3,3,2,"L","N","Manufacturing Director",9380,14720,9,"Yes",18,4,2,10,"Y",4,3,1,1,2,57
40,"Travel_Rarely","Production",23,4,2,"Male",3,1,2,"L","Y","Machinists ",2387,6762,5,"No",22,3,1,7,"Y",3,4,2,0,3,68
35,"Travel_Frequently","Production",20,4,2,"Female",4,3,3,"L","N","Production Supervisors",6058,6664,1,"No",18,1,0,7,"Y",2,9,4,1,2,33
20,"Travel_Rarely","Production",9,3,1,"Male",2,1,4,"L","N","Machinists ",3033,12828,2,"No",12,1,0,2,"Y",2,2,2,1,2,64
36,"Travel_Rarely","Research & Development",14,3,3,"Female",1,3,1,"L","N","Manufacturing Director",10252,4235,1,"Yes",21,3,1,17,"Y",3,7,7,7,7,55
46,"Travel_Rarely","Research & Development",6,4,4,"Male",3,3,4,"H","N","Customercare Representative",9396,12368,7,"No",16,3,1,17,"Y",3,4,2,0,3,65
53,"Travel_Rarely","Production",3,4,1,"Male",4,2,4,"L","N","Production Supervisors",6318,6950,3,"Yes",20,1,1,6,"Y",3,2,2,2,3,40
28,"Travel_Rarely","Sales",4,2,4,"Female",3,2,2,"L","N","Sales Executive",9854,23352,9,"Yes",11,4,0,6,"N",3,2,0,2,2,36
39,"Travel_Rarely","Sales",22,4,1,"Male",2,2,4,"H","N","Sales Executive",6120,3567,1,"Yes",12,4,2,8,"Y",4,5,4,1,4,63
55,"Non-Travel","Research & Development",17,1,4,"Male",2,4,2,"L","Y","Customercare Representative",13577,25592,6,"Yes",15,4,1,34,"Y",3,33,9,15,0,61
53,"Travel_Rarely","Finance",7,3,2,"Male",2,2,1,"L","Y","Accountant",8144,8958,8,"Yes",16,4,0,10,"N",3,6,4,1,7,62
46,"Travel_Rarely","Research & Development",1,2,4,"Female",3,2,2,"L","Y","Customercare Representative",8926,10842,7,"No",22,4,1,13,"N",4,9,7,3,7,30
51,"Travel_Rarely","Sales",16,4,3,"Male",3,2,1,"L","Y","Sales Executive",5441,8423,0,"Yes",22,4,0,11,"N",1,10,7,1,0,50
29,"Travel_Frequently","Research & Development",5,1,3,"Female",3,3,2,"L","N","Customercare Representative",7553,22930,3,"Yes",12,1,0,9,"N",3,8,7,7,7,24
34,"Travel_Frequently","Research & Development",6,4,3,"Male",4,2,1,"L","Y","Manufacturing Director",4724,17000,2,"No",13,1,1,9,"Y",3,9,7,7,2,56
19,"Travel_Rarely","Research & Development",7,3,2,"Female",4,1,1,"H","N","Research and Design Specialists",2994,21221,3,"Yes",12,4,0,1,"N",3,1,0,0,1,34
22,"Travel_Frequently","Production",7,1,3,"Male",2,1,1,"H","N","Machinists ",3894,9129,5,"No",16,3,0,4,"Y",3,2,2,1,2,58
36,"Travel_Rarely","Finance",18,3,2,"Male",2,3,2,"L","Y","Accountant",8774,9651,4,"No",16,3,1,6,"Y",1,3,3,2,2,63
24,"Travel_Rarely","Research & Development",10,3,2,"Male",3,1,2,"L","N","Research and Design Specialists",2293,3020,2,"Yes",16,1,1,6,"N",2,2,0,2,0,40
50,"Travel_Rarely","Sales",14,3,3,"Male",3,5,3,"L","N","Manager",19331,19519,5,"Yes",16,3,1,27,"Y",3,1,0,0,0,71
22,"Travel_Rarely","Research & Development",14,1,3,"Male",3,1,2,"L","N","Research and Design Specialists",2323,11992,1,"No",24,1,2,2,"N",3,2,2,2,2,45
24,"Travel_Rarely","Production",15,1,2,"Male",3,1,2,"L","Y","Machinists ",2774,13257,0,"No",12,3,1,6,"Y",3,5,3,1,2,45
41,"Travel_Rarely","IT_Suppport",24,4,1,"Male",2,5,4,"H","Y","IT specialists",5514,6065,2,"Yes",17,1,0,10,"Y",1,7,7,2,5,52
48,"Travel_Frequently","Production",15,3,2,"Male",2,3,1,"L","N","Production Supervisors",7652,9182,4,"No",16,1,1,5,"N",1,10,3,2,5,28
41,"Travel_Rarely","Sales",5,2,2,"Female",3,2,1,"L","N","Sales Executive",5993,19479,8,"Yes",11,1,0,8,"N",1,6,4,0,5,29
32,"Travel_Rarely","Finance",3,4,1,"Male",2,3,1,"L","Y","Accountant",9512,10463,8,"No",18,1,0,8,"Y",1,3,2,3,2,69
30,"Travel_Rarely","Research & Development",5,2,4,"Female",3,2,2,"L","Y","Research and Design Specialists",5775,11934,1,"No",13,4,2,11,"N",3,10,8,1,9,24
21,"Travel_Rarely","Research & Development",22,2,4,"Male",2,1,2,"H","N","Research and Design Specialists",3230,10531,1,"No",17,1,0,3,"Y",4,3,2,1,0,59
36,"Travel_Frequently","Research & Development",21,3,3,"Male",3,1,1,"L","N","Research and Design Specialists",3692,9256,3,"No",12,3,0,12,"N",2,11,10,0,7,47
30,"Travel_Rarely","Production",10,1,2,"Male",2,1,2,"L","Y","Machinists ",2720,11162,0,"No",13,4,0,6,"N",3,5,3,1,2,44
50,"Travel_Frequently","Research & Development",21,3,4,"Female",3,4,4,"H","N","Manager",17856,9490,6,"No",22,3,1,32,"Y",3,2,2,2,2,67
44,"Travel_Rarely","Finance",3,4,2,"Male",3,3,2,"L","N","Accountant",8944,9838,4,"No",19,4,0,5,"Y",3,10,6,1,2,44
53,"Travel_Rarely","Sales",3,2,3,"Male",3,4,4,"H","Y","Manager",14852,13938,3,"No",13,3,1,22,"Y",4,17,13,15,2,97
32,"Travel_Rarely","Finance",14,3,2,"Male",2,3,1,"L","N","Accountant",9133,10046,6,"Yes",15,3,0,8,"N",2,7,2,3,7,37
38,"Travel_Rarely","Finance",19,3,2,"Female",3,3,2,"L","Y","Accountant",8285,9114,5,"No",17,2,1,8,"N",1,3,3,3,6,62
45,"Travel_Rarely","Research & Development",11,3,1,"Female",3,1,1,"L","Y","Research and Design Specialists",4477,20100,9,"Yes",19,3,1,7,"N",2,3,2,0,2,31
42,"Travel_Rarely","Research & Development",2,2,4,"Male",2,5,4,"L","Y","Manager",19613,26362,6,"No",22,4,0,24,"Y",3,1,0,0,1,79
29,"Travel_Rarely","Research & Development",24,2,3,"Male",4,1,2,"L","N","Research and Design Specialists",2700,23779,5,"No",24,3,1,10,"N",3,10,7,0,7,43
39,"Travel_Rarely","Research & Development",25,3,3,"Male",3,1,4,"H","N","Research and Design Specialists",3904,22154,8,"No",13,1,0,6,"N",3,5,2,0,3,8
51,"Travel_Rarely","Research & Development",18,3,1,"Male",3,5,2,"L","N","Research Director",19537,6462,7,"No",13,3,0,23,"N",3,20,18,15,15,43
55,"Travel_Rarely","Research & Development",5,4,2,"Male",2,1,3,"L","Y","Research and Design Specialists",2662,7975,2,"No",20,2,1,19,"Y",4,5,2,0,4,76
25,"Travel_Rarely","Sales",10,1,2,"Male",3,1,2,"L","N","Sales Representative",2096,26376,5,"No",11,3,0,7,"N",3,7,4,0,6,36
39,"Non-Travel","Sales",2,4,1,"Female",1,2,2,"L","N","Sales Executive",5736,3987,5,"No",19,3,1,10,"N",3,3,2,1,2,43
32,"Travel_Rarely","Research & Development",7,4,2,"Female",4,1,2,"L","Y","Research and Design Specialists",3312,18783,6,"No",17,4,2,6,"Y",3,3,2,0,2,61
28,"Travel_Rarely","Finance",19,3,2,"Male",3,2,1,"L","Y","Accountant",8631,9494,1,"Yes",17,3,1,10,"N",1,5,5,3,4,59
52,"Travel_Rarely","Sales",15,3,2,"Male",3,3,1,"H","Y","Sales Executive",8446,21534,4,"Yes",19,3,0,10,"N",2,8,7,7,7,29
40,"Travel_Rarely","Research & Development",11,1,4,"Female",3,5,2,"H","Y","Manager",19033,6499,1,"No",14,2,1,21,"Y",3,20,8,9,9,59
26,"Travel_Rarely","Research & Development",15,3,1,"Female",3,1,2,"H","N","Research and Design Specialists",2886,3032,1,"No",22,2,2,3,"Y",1,3,2,0,2,54
34,"Travel_Rarely","Sales",20,2,4,"Female",1,2,4,"L","N","Sales Executive",6029,25353,3,"No",12,1,0,6,"Y",3,2,2,2,2,65
36,"Travel_Rarely","Production",7,4,3,"Male",3,1,2,"L","N","Machinists ",2519,12287,6,"No",21,3,0,16,"N",3,11,8,3,9,43
31,"Travel_Rarely","Finance",11,4,2,"Male",3,2,1,"H","Y","Accountant",9799,10779,3,"Yes",20,1,0,9,"Y",3,10,5,3,4,78
37,"Non-Travel","Production",23,2,3,"Male",4,1,2,"H","Y","Machinists ",3500,25470,4,"No",14,1,0,7,"Y",1,6,5,1,3,70
41,"Travel_Frequently","Research & Development",24,3,1,"Male",3,5,4,"L","Y","Research Director",19419,3735,4,"No",17,2,1,21,"Y",4,18,16,0,11,64
35,"Travel_Rarely","Research & Development",15,5,2,"Male",4,2,2,"L","N","Research and Design Specialists",5208,26312,2,"No",11,4,0,16,"N",3,16,15,1,10,46
35,"Travel_Rarely","Production",3,3,4,"Male",1,1,1,"H","N","Machinists ",4230,19225,0,"No",15,3,0,6,"Y",3,5,4,4,3,55
30,"Travel_Rarely","IT_Suppport",24,3,1,"Male",3,2,2,"H","Y","IT specialists",10909,12000,6,"No",18,4,1,10,"Y",1,3,4,2,6,69
31,"Travel_Frequently","Sales",9,3,3,"Male",4,1,2,"L","N","Sales Representative",2791,21981,1,"No",12,1,1,3,"N",3,2,2,2,2,49
30,"Travel_Rarely","Sales",10,2,3,"Male",2,3,1,"L","N","Sales Executive",7140,3088,5,"No",11,1,1,12,"N",3,7,7,1,7,23
31,"Non-Travel","Sales",19,2,4,"Female",3,2,2,"H","N","Sales Executive",6932,24406,8,"No",13,4,1,9,"N",2,9,8,0,0,43
31,"Travel_Rarely","Research & Development",21,4,3,"Male",2,1,4,"H","N","Research and Design Specialists",2657,7551,0,"Yes",16,4,0,3,"Y",3,2,2,2,2,65
53,"Travel_Frequently","Finance",3,3,2,"Female",3,3,2,"L","Y","Accountant",9381,10319,9,"No",15,4,0,8,"Y",2,7,7,2,6,76
34,"Travel_Rarely","Sales",4,4,4,"Male",3,3,2,"L","N","Sales Executive",8628,22914,7,"No",18,3,1,9,"N",2,8,7,1,1,48
36,"Travel_Rarely","Research & Development",14,4,2,"Male",3,1,2,"L","N","Research and Design Specialists",4678,23293,1,"No",18,3,0,8,"N",3,6,2,0,1,46
51,"Travel_Rarely","Finance",2,3,2,"Male",3,2,2,"L","N","Accountant",9560,10516,8,"No",15,4,1,5,"Y",1,10,7,3,2,38
52,"Travel_Rarely","Sales",7,4,1,"Male",2,3,1,"H","Y","IT specialists",10266,11293,3,"No",15,1,1,10,"Y",3,3,2,1,2,70
34,"Travel_Rarely","Sales",17,1,4,"Female",2,2,1,"L","Y","Sales Executive",8103,16495,5,"Yes",12,3,0,9,"Y",2,4,2,0,1,56
34,"Travel_Rarely","Research & Development",7,2,4,"Female",3,1,1,"L","N","Research and Design Specialists",2311,5711,2,"No",15,4,0,9,"N",3,3,2,1,2,31
54,"Travel_Rarely","Research & Development",9,4,4,"Female",3,2,1,"L","N","Manufacturing Director",5485,22670,8,"Yes",11,2,2,9,"N",3,5,3,1,4,47
26,"Travel_Frequently","Human Resources",15,4,2,"Female",3,1,1,"L","N","Human Resources",2741,22808,0,"Yes",11,2,1,8,"N",2,7,7,1,0,37
50,"Travel_Rarely","Sales",20,4,4,"Female",3,5,2,"L","N","Manager",19517,24118,3,"No",11,3,1,32,"N",2,7,0,0,6,45
42,"Non-Travel","Research & Development",19,4,3,"Male",3,1,1,"L","N","Research and Design Specialists",2936,6161,2,"No",22,2,2,10,"Y",2,6,3,3,3,58
35,"Travel_Rarely","Research & Development",20,3,4,"Male",3,3,1,"H","N","Customercare Representative",7632,14295,4,"Yes",12,3,0,10,"Y",3,8,7,0,0,55
31,"Travel_Rarely","Research & Development",7,4,3,"Female",3,2,1,"L","N","Manufacturing Director",4424,20682,1,"No",23,4,0,11,"Y",3,11,7,1,8,48
31,"Travel_Rarely","Research & Development",19,1,3,"Female",3,1,1,"L","Y","Research and Design Specialists",3929,6984,8,"Yes",23,3,1,7,"N",3,4,2,0,2,38
49,"Travel_Rarely","Sales",10,3,3,"Female",3,3,2,"L","N","Sales Executive",7654,5860,9,"No",18,1,2,9,"N",4,9,8,7,7,33
32,"Non-Travel","Research & Development",1,4,4,"Male",3,2,2,"H","N","Research and Design Specialists",4087,25174,7,"No",14,2,1,9,"Y",2,6,5,1,2,57
49,"Travel_Frequently","Sales",17,3,4,"Male",2,2,1,"L","N","Sales Executive",5390,13243,9,"No",14,4,0,17,"N",2,9,6,0,8,47
49,"Travel_Rarely","Research & Development",18,1,3,"Female",2,4,1,"L","Y","Customercare Representative",13966,11652,3,"Yes",19,2,1,30,"N",3,15,11,2,12,47
44,"Travel_Rarely","Finance",17,3,1,"Male",3,2,1,"L","Y","Accountant",9721,10693,2,"Yes",17,2,0,10,"N",1,2,4,3,3,55
35,"Travel_Rarely","Finance",21,4,1,"Female",3,3,3,"L","Y","Accountant",8492,9341,8,"Yes",17,4,0,5,"Y",3,3,6,1,6,57
54,"Travel_Rarely","Production",25,4,3,"Female",3,2,2,"H","N","Machinists ",3780,23428,7,"No",11,3,0,19,"Y",3,1,0,0,0,60
26,"Travel_Rarely","Sales",14,3,3,"Male",3,2,2,"L","N","Sales Executive",4684,9125,9,"No",13,1,0,5,"N",3,5,3,1,2,48
53,"Travel_Rarely","Sales",23,4,1,"Male",3,3,2,"L","N","Sales Executive",10448,5843,9,"Yes",13,2,0,15,"N",2,2,2,2,2,24
28,"Travel_Rarely","Sales",5,1,4,"Male",3,1,4,"L","Y","Sales Representative",1052,23384,6,"No",22,2,0,1,"Y",3,1,0,0,0,64
27,"Travel_Rarely","Research & Development",24,3,3,"Female",3,1,2,"H","N","Research and Design Specialists",2478,20938,1,"Yes",12,2,0,4,"Y",2,4,3,1,2,52
27,"Travel_Rarely","Production",22,1,1,"Male",3,1,2,"L","N","Machinists ",3468,16632,9,"No",12,4,1,6,"N",3,2,2,2,2,42
48,"Travel_Rarely","Sales",23,1,1,"Female",3,3,2,"H","N","Manager",12504,23978,3,"No",21,2,1,15,"Y",1,0,0,0,0,52
36,"Travel_Rarely","Production",4,3,1,"Male",3,2,1,"H","N","Machinists ",4834,7858,8,"No",14,2,1,9,"N",2,1,0,0,0,35
31,"Travel_Frequently","Sales",24,3,4,"Female",3,1,2,"H","N","Sales Representative",2789,3909,1,"No",11,3,1,2,"Y",2,2,2,2,2,62
42,"Travel_Rarely","Research & Development",8,5,1,"Female",3,4,1,"L","Y","Research Director",15992,15901,2,"No",14,2,0,16,"N",3,1,0,0,0,27
44,"Travel_Rarely","Human Resources",19,2,2,"Male",2,3,2,"L","Y","Human Resources",10482,2326,6,"No",14,4,1,24,"Y",3,20,6,3,6,62
33,"Non-Travel","Research & Development",12,3,4,"Male",3,2,2,"L","Y","Research and Design Specialists",3055,6194,7,"No",15,4,2,11,"Y",2,9,8,1,7,70
31,"Travel_Rarely","Sales",15,4,1,"Male",4,2,3,"H","N","Sales Executive",5460,6219,4,"No",22,4,2,13,"Y",4,7,7,5,7,71
35,"Travel_Rarely","Research & Development",15,4,2,"Male",3,2,3,"L","Y","Research and Design Specialists",5098,18698,7,"No",19,2,0,10,"Y",3,10,7,0,8,71
23,"Travel_Rarely","Research & Development",2,3,1,"Male",4,1,1,"L","N","Research and Design Specialists",2819,8544,2,"No",16,1,1,5,"N",4,3,2,0,2,37
34,"Travel_Frequently","Production",21,3,1,"Male",1,2,2,"L","N","Machinists ",6074,22887,1,"Yes",24,4,0,9,"N",3,9,7,0,6,32
35,"Travel_Rarely","Research & Development",6,3,4,"Female",2,3,2,"H","N","Manufacturing Director",10685,23457,2,"Yes",20,2,1,17,"N",3,17,14,5,15,43
32,"Non-Travel","Production",18,3,4,"Male",3,1,2,"L","Y","Machinists ",2314,9148,8,"No",12,2,1,4,"Y",3,3,0,0,2,68
27,"Non-Travel","Research & Development",4,3,4,"Male",3,1,4,"H","Y","Research and Design Specialists",2024,5970,6,"No",18,4,1,6,"Y",1,2,2,2,2,74
38,"Travel_Rarely","Sales",15,2,2,"Female",3,2,2,"L","N","Sales Executive",6893,19461,6,"No",15,4,1,11,"Y",3,7,7,1,7,73
40,"Travel_Rarely","Production",19,3,2,"Female",2,2,3,"H","Y","IT specialists",5127,5640,5,"Yes",17,4,1,10,"Y",3,3,6,2,2,85
36,"Non-Travel","Research & Development",12,3,1,"Female",4,3,2,"H","N","Research Director",11713,20335,2,"No",14,1,1,10,"Y",3,8,7,0,5,54
39,"Travel_Rarely","Finance",24,4,2,"Male",2,2,1,"L","N","Accountant",9825,10808,8,"Yes",15,2,0,7,"N",3,7,5,1,7,30
46,"Travel_Rarely","Sales",25,3,3,"Female",3,4,4,"H","N","Manager",17048,24097,3,"No",23,1,0,28,"Y",3,26,15,15,9,79
56,"Travel_Rarely","Sales",22,5,4,"Female",2,2,3,"L","Y","Sales Executive",5380,20328,4,"No",16,3,1,6,"Y",3,0,0,0,0,83
30,"Non-Travel","Production",6,3,3,"Male",3,2,1,"H","Y","Machinists ",3072,11012,1,"No",11,3,2,12,"Y",3,12,9,6,10,58
50,"Travel_Rarely","Finance",11,4,2,"Male",3,3,1,"L","Y","Accountant",9819,10801,9,"Yes",15,2,0,9,"N",2,4,6,3,5,69
34,"Travel_Rarely","Research & Development",14,3,4,"Female",2,3,4,"H","N","Customercare Representative",8621,17654,8,"No",14,2,0,9,"Y",4,8,7,7,7,63
37,"Travel_Rarely","IT_Suppport",20,4,2,"Male",3,2,2,"L","Y","IT specialists",8648,9513,5,"No",16,4,1,8,"Y",3,3,7,1,7,65
27,"Travel_Rarely","Research & Development",7,1,3,"Male",2,3,2,"L","N","Research Director",12808,8842,8,"Yes",16,2,1,9,"N",3,9,8,0,8,42
50,"Travel_Frequently","Finance",9,3,2,"Male",2,2,2,"L","Y","Accountant",8126,8939,5,"No",20,1,1,7,"Y",2,9,7,1,3,72
40,"Travel_Rarely","Research & Development",16,1,4,"Female",2,1,2,"L","N","Research and Design Specialists",2342,22929,4,"Yes",20,4,0,5,"N",2,4,2,2,3,48
27,"Travel_Frequently","Human Resources",9,3,1,"Female",2,1,1,"L","N","Human Resources",2863,19555,3,"No",12,1,0,1,"N",3,1,0,0,0,23
40,"Travel_Rarely","Finance",15,3,2,"Male",2,2,2,"H","Y","Accountant",8599,9459,7,"Yes",20,2,1,5,"Y",2,9,2,2,7,79
38,"Travel_Rarely","Finance",11,3,2,"Male",3,3,2,"L","N","Accountant",8891,9780,4,"Yes",16,2,0,7,"N",3,6,5,2,3,35
24,"Travel_Rarely","Sales",9,1,4,"Female",3,2,4,"L","N","Sales Executive",4162,15211,8,"Yes",12,3,2,5,"Y",3,5,4,0,3,67
29,"Travel_Rarely","Finance",21,3,2,"Male",3,3,2,"H","N","Accountant",9218,10140,8,"Yes",18,1,1,8,"N",3,4,6,1,4,35
33,"Travel_Rarely","Research & Development",1,4,2,"Female",2,3,1,"H","N","IT specialists",6383,7021,1,"No",19,1,1,9,"N",2,6,5,1,7,45
55,"Travel_Rarely","Sales",20,1,3,"Male",3,2,1,"L","N","Sales Executive",5160,21519,5,"No",16,3,0,12,"N",2,9,7,7,3,38
54,"Travel_Rarely","Research & Development",11,3,4,"Female",3,4,4,"L","N","Research Director",17328,5652,9,"No",19,4,0,29,"Y",2,20,7,12,7,74
45,"Travel_Rarely","Sales",19,2,2,"Male",1,2,2,"H","N","Customercare Representative",6632,12388,3,"No",13,1,0,9,"Y",3,8,7,3,1,54
44,"Travel_Rarely","Research & Development",14,3,4,"Male",3,1,1,"H","Y","Research and Design Specialists",3420,21158,8,"No",13,3,0,6,"Y",2,5,2,1,3,55
37,"Travel_Frequently","Research & Development",1,3,2,"Male",3,1,1,"L","Y","Research and Design Specialists",2326,11411,1,"Yes",12,3,3,4,"N",2,4,2,1,2,40
39,"Travel_Rarely","Human Resources",24,3,4,"Female",2,2,3,"L","Y","Human Resources",5204,7790,3,"No",11,3,2,13,"Y",3,5,4,0,4,83
52,"Travel_Rarely","Finance",13,4,1,"Male",2,3,1,"L","N","Accountant",8138,8952,5,"Yes",15,4,0,6,"N",3,2,5,2,7,30
39,"Travel_Rarely","Research & Development",11,1,1,"Male",3,2,2,"L","N","Research and Design Specialists",4108,5340,1,"No",13,1,0,18,"Y",3,7,7,1,7,50
