"Age","BusinessTravel","Department","DistanceFromHome","Education","EnvironmentSatisfaction","Gender","JobInvolvement","JobLevel","JobRotation","FeedbackFromManager","Mentoring","JobRole","MonthlyIncome","MonthlyRate","NumCompaniesWorked","OverTime","PercentSalaryHike","RelationshipSatisfaction","StockOptionLevel","TotalWorkingYears","Training","WorkLifeBalance","YearsAtCompany","YearsInCurrentRole","YearsSinceLastPromotion","YearsWithCurrManager","Performance"
46,"Travel_Frequently","Finance",13,4,1,"Female",3,3,2,"H","N","Accountant",8887,9776,9,"No",17,2,0,6,"N",3,2,2,3,3,25
50,"Travel_Frequently","Finance",15,3,1,"Male",3,3,1,"H","Y","Accountant",9863,10849,7,"No",19,1,1,9,"Y",1,2,4,1,5,83
32,"Travel_Rarely","Sales",22,2,1,"Male",1,2,1,"L","Y","Sales Executive",6735,12147,8,"No",15,2,0,10,"N",3,0,0,0,0,29
49,"Travel_Rarely","Production",3,2,3,"Female",2,2,4,"H","N","Machinists ",4789,23070,1,"No",25,1,1,10,"Y",3,3,2,1,2,69
28,"Travel_Rarely","Research & Development",15,3,2,"Female",1,2,4,"L","Y","Manufacturing Director",4877,20460,1,"No",21,2,1,6,"Y",2,5,3,0,0,65
38,"Travel_Rarely","Sales",10,2,1,"Female",3,2,2,"L","Y","Sales Executive",5343,5982,5,"No",11,3,1,10,"Y",3,10,7,1,9,61
42,"Travel_Frequently","Research & Development",24,5,1,"Female",3,3,2,"L","N","Research Director",13191,23281,5,"Yes",17,3,0,20,"Y",3,1,0,0,0,54
30,"Travel_Rarely","Sales",10,2,3,"Male",2,3,1,"L","N","Sales Executive",7140,3088,5,"No",11,1,1,12,"N",3,7,7,1,7,23
33,"Travel_Rarely","Production",16,3,2,"Male",4,1,1,"L","Y","Machinists ",2028,13637,2,"No",18,4,3,14,"Y",3,14,11,2,13,56
51,"Travel_Frequently","Sales",10,3,4,"Male",3,5,2,"H","Y","Manager",19847,19196,7,"Yes",24,1,1,31,"Y",2,29,10,11,10,70
32,"Travel_Frequently","Research & Development",19,2,4,"Female",3,2,2,"L","Y","Research and Design Specialists",4998,2338,9,"Yes",14,4,0,10,"Y",3,8,7,0,7,68
49,"Travel_Rarely","Finance",16,4,1,"Male",2,3,1,"L","Y","Accountant",9500,10450,9,"No",16,4,0,8,"Y",2,8,7,1,7,54
40,"Travel_Rarely","Research & Development",12,3,3,"Male",3,1,2,"L","Y","Research and Design Specialists",2345,8045,4,"No",14,3,1,8,"Y",4,3,1,1,2,68
54,"Travel_Rarely","Research & Development",25,3,3,"Female",3,3,2,"H","Y","Manufacturing Director",10739,13943,5,"No",11,3,1,22,"Y",3,10,7,0,8,54
38,"Travel_Rarely","Research & Development",24,5,4,"Female",3,2,2,"H","N","Research and Design Specialists",4317,2302,3,"Yes",20,2,0,19,"Y",3,3,2,2,2,78
20,"Travel_Frequently","Production",8,3,4,"Female",2,1,2,"H","N","Machinists ",2926,19783,1,"Yes",18,2,0,1,"Y",3,1,0,1,0,61
20,"Travel_Rarely","Research & Development",6,3,4,"Female",2,1,2,"L","N","Research and Design Specialists",2600,18275,5,"Yes",15,1,0,1,"N",3,1,0,0,0,36
44,"Travel_Rarely","Research & Development",18,4,4,"Male",3,2,2,"H","Y","Research and Design Specialists",4541,7744,7,"No",25,2,0,20,"Y",3,20,11,13,17,54
45,"Travel_Rarely","Sales",18,2,3,"Female",3,2,4,"H","N","Sales Executive",5006,6319,4,"Yes",11,1,1,9,"Y",4,5,4,0,3,69
33,"Travel_Rarely","Sales",20,3,1,"Female",3,2,1,"L","N","Sales Executive",5324,26507,9,"No",15,3,0,6,"N",3,3,2,0,2,20
51,"Travel_Rarely","Research & Development",9,2,4,"Female",2,4,1,"L","Y","Manufacturing Director",13142,24439,7,"No",16,2,0,29,"Y",2,5,2,0,3,56
26,"Travel_Rarely","Research & Development",18,2,4,"Male",4,2,2,"H","Y","Manufacturing Director",5472,3334,7,"No",12,2,0,8,"Y",3,8,7,1,3,52
49,"Travel_Rarely","Research & Development",18,1,3,"Female",2,4,1,"L","Y","Customercare Representative",13966,11652,3,"Yes",19,2,1,30,"N",3,15,11,2,12,47
43,"Travel_Frequently","Sales",1,3,4,"Male",2,2,2,"L","N","Sales Executive",6804,23683,8,"No",18,3,1,7,"N",3,2,2,2,2,43
30,"Travel_Rarely","Research & Development",24,4,2,"Female",3,3,2,"L","N","Manager",11916,25927,1,"Yes",23,4,2,9,"Y",3,9,1,0,8,50
34,"Travel_Rarely","Sales",16,3,3,"Female",3,1,2,"L","N","Sales Representative",2579,2912,9,"Yes",18,4,2,8,"N",3,8,2,0,6,46
46,"Non-Travel","Research & Development",9,4,3,"Female",3,2,2,"L","N","Manufacturing Director",5258,16044,2,"No",14,3,0,7,"N",4,1,0,0,0,48
25,"Travel_Rarely","Production",22,1,4,"Male",3,1,1,"H","Y","Machinists ",3669,9075,5,"No",11,3,3,7,"N",2,3,2,1,2,35
41,"Travel_Frequently","Sales",9,3,3,"Female",3,2,2,"L","N","Sales Executive",4103,4297,3,"No",17,4,1,10,"Y",3,9,3,1,7,62
37,"Travel_Rarely","Finance",25,3,1,"Female",3,3,4,"H","Y","Accountant",9172,10089,8,"Yes",19,4,1,6,"Y",3,6,6,1,6,56
35,"Travel_Rarely","Research & Development",22,3,4,"Male",2,3,2,"H","Y","Manufacturing Director",10903,9129,3,"No",16,1,0,16,"Y",3,13,10,4,8,52
51,"Travel_Rarely","Research & Development",22,3,1,"Female",3,3,1,"L","N","Manager",13116,22984,1,"No",11,4,0,15,"Y",3,2,2,2,2,58
40,"Travel_Rarely","Sales",12,3,2,"Female",2,2,1,"H","N","Sales Executive",6852,11591,1,"No",12,2,1,7,"N",4,5,1,1,3,39
54,"Travel_Frequently","Research & Development",25,4,4,"Female",3,3,2,"L","N","Manufacturing Director",10502,9659,1,"No",17,1,1,33,"Y",1,5,4,1,4,66
35,"Travel_Frequently","Sales",25,2,4,"Male",3,2,4,"H","Y","Sales Executive",4968,18500,2,"No",11,4,1,5,"Y",3,5,2,0,2,69
28,"Non-Travel","Sales",9,3,2,"Male",3,2,1,"H","Y","Sales Executive",4221,8863,1,"No",15,2,0,5,"Y",4,5,4,0,4,70
31,"Travel_Rarely","Production",1,4,4,"Male",3,2,1,"L","Y","Machinists ",5915,9528,3,"No",22,4,1,10,"Y",2,7,7,1,7,33
32,"Travel_Rarely","Sales",14,4,3,"Male",2,2,2,"L","N","Sales Executive",9907,26186,4,"Yes",12,3,0,7,"Y",2,2,2,2,2,59
35,"Travel_Rarely","Production",2,2,3,"Male",3,1,4,"H","N","Machinists ",1951,10910,1,"No",12,3,1,1,"Y",3,1,0,0,0,51
18,"Travel_Frequently","Sales",7,2,2,"Female",3,1,2,"L","Y","Sales Representative",1569,18420,8,"Yes",12,3,0,0,"Y",4,0,0,0,0,50
31,"Travel_Frequently","Research & Development",25,3,4,"Male",1,2,2,"L","Y","Research and Design Specialists",5003,5771,1,"No",21,2,0,10,"Y",3,10,8,8,7,78
48,"Travel_Rarely","Sales",2,4,3,"Female",3,2,2,"H","Y","Sales Executive",6439,13693,7,"No",14,3,1,18,"N",3,8,7,7,7,49
32,"Non-Travel","Production",15,4,4,"Female",3,1,2,"L","N","Machinists ",4025,11135,5,"No",12,2,0,10,"N",3,8,7,7,7,24
49,"Travel_Rarely","Sales",21,4,4,"Female",3,2,1,"L","N","Sales Executive",4507,8191,2,"No",12,3,0,8,"N",4,5,1,0,4,38
34,"Non-Travel","Research & Development",13,4,3,"Male",2,1,2,"L","Y","Research and Design Specialists",2979,22478,3,"No",17,4,3,6,"Y",3,0,0,0,0,60
38,"Travel_Rarely","Sales",16,4,4,"Male",3,2,2,"L","Y","Sales Executive",4440,7636,8,"No",15,1,2,16,"Y",3,15,13,5,8,54
50,"Travel_Rarely","IT_Suppport",7,4,2,"Male",2,4,3,"L","N","IT specialists",10366,11403,3,"No",16,1,0,5,"N",2,2,5,3,4,42
56,"Travel_Rarely","Production",16,3,4,"Male",1,3,3,"H","N","Manufacturing Director",7260,21698,4,"No",11,1,0,37,"Y",2,6,4,0,2,51
37,"Travel_Rarely","Sales",15,4,1,"Male",2,3,1,"H","Y","Sales Executive",10609,14922,4,"No",11,3,0,17,"Y",1,14,1,11,7,51
45,"Non-Travel","Production",8,2,3,"Male",3,2,2,"L","Y","Machinists ",4447,23163,8,"No",12,2,0,9,"Y",2,9,7,0,8,52
33,"Travel_Rarely","Sales",7,4,1,"Female",3,2,1,"H","N","Sales Executive",8224,18385,9,"Yes",17,1,0,6,"N",3,5,2,0,3,35
44,"Travel_Rarely","Research & Development",3,3,4,"Male",3,2,4,"H","Y","Customercare Representative",5933,5197,3,"No",12,4,0,10,"Y",2,5,2,2,3,64
31,"Travel_Rarely","Research & Development",7,4,3,"Female",3,2,1,"L","N","Manufacturing Director",4424,20682,1,"No",23,4,0,11,"Y",3,11,7,1,8,48
34,"Travel_Rarely","Research & Development",24,4,1,"Female",3,2,2,"H","Y","Research and Design Specialists",4809,12482,1,"No",14,3,0,16,"Y",3,16,13,2,10,56
51,"Travel_Rarely","Finance",4,3,2,"Female",3,3,2,"H","Y","Accountant",8694,9563,2,"Yes",16,1,1,10,"Y",3,6,5,3,7,85
29,"Travel_Rarely","Finance",9,3,2,"Female",3,2,2,"L","Y","Accountant",9438,10382,9,"Yes",18,1,0,7,"Y",3,8,2,2,6,70
39,"Travel_Rarely","Research & Development",21,4,4,"Female",2,2,2,"H","N","Customercare Representative",4553,20978,7,"No",11,1,0,20,"Y",3,20,7,11,10,68
51,"Travel_Rarely","Production",13,3,2,"Male",3,4,4,"L","N","Production Supervisors",5737,6311,8,"No",18,3,0,6,"Y",2,2,5,2,5,36
46,"Travel_Frequently","Research & Development",3,1,1,"Female",3,3,1,"H","N","Customercare Representative",10527,8984,5,"No",11,4,0,28,"Y",2,2,2,1,2,51
35,"Travel_Rarely","Sales",3,4,3,"Female",3,2,2,"L","Y","Sales Executive",5204,13586,2,"Yes",11,4,0,10,"Y",3,10,8,0,9,52
29,"Travel_Rarely","Production",5,1,2,"Male",3,1,1,"H","Y","Machinists ",4723,16213,9,"Yes",18,4,0,10,"Y",3,10,9,1,5,58
43,"Travel_Frequently","Research & Development",23,3,3,"Male",2,1,1,"L","N","Research and Design Specialists",2437,15587,4,"Yes",16,4,1,6,"N",3,1,0,0,0,21
25,"Travel_Rarely","Human Resources",25,3,3,"Female",3,1,4,"L","Y","Human Resources",2187,19655,6,"No",14,3,0,6,"Y",3,2,0,1,2,65
44,"Travel_Rarely","Research & Development",22,2,2,"Male",3,1,2,"H","Y","Research and Design Specialists",2559,7508,9,"Yes",13,4,0,8,"Y",3,8,7,7,1,53
48,"Travel_Rarely","Research & Development",15,3,4,"Male",2,5,2,"H","Y","Research Director",18265,8733,8,"No",12,3,0,25,"Y",4,1,0,0,0,72
34,"Travel_Frequently","Research & Development",22,1,1,"Male",3,2,3,"H","Y","Customercare Representative",7756,22266,9,"No",17,3,0,7,"Y",2,6,2,0,4,71
35,"Travel_Rarely","IT_Suppport",11,3,1,"Female",3,3,3,"H","Y","IT specialists",10818,11900,9,"Yes",16,2,0,8,"Y",1,2,6,2,6,78
40,"Travel_Rarely","Research & Development",16,2,1,"Male",3,2,1,"H","N","Research and Design Specialists",3319,24447,1,"No",17,1,2,9,"Y",3,9,8,4,7,58
50,"Travel_Frequently","Sales",2,3,3,"Female",3,3,1,"H","Y","Sales Executive",9208,6645,4,"No",11,4,0,16,"Y",3,2,2,2,1,56
35,"Travel_Rarely","Finance",21,4,1,"Female",3,3,3,"L","Y","Accountant",8492,9341,8,"Yes",17,4,0,5,"Y",3,3,6,1,6,57
36,"Travel_Rarely","Research & Development",4,3,3,"Female",3,2,2,"H","Y","Manufacturing Director",5228,23361,8,"No",15,1,1,10,"Y",3,9,7,0,5,60
49,"Travel_Frequently","Production",7,2,1,"Male",2,2,1,"H","Y","Machinists ",4284,22710,2,"No",20,1,0,20,"N",3,4,3,1,3,15
31,"Travel_Rarely","Finance",15,3,2,"Male",3,3,1,"L","N","Accountant",8645,9510,7,"Yes",18,3,1,8,"Y",2,10,5,2,4,36
47,"Travel_Frequently","Sales",11,2,2,"Female",4,2,1,"L","N","Sales Executive",6397,10339,8,"Yes",12,4,0,8,"N",3,5,4,1,3,26
41,"Travel_Rarely","Sales",17,3,3,"Female",3,2,4,"L","Y","Sales Executive",4393,26841,7,"No",21,3,1,14,"Y",3,5,4,1,4,64
27,"Travel_Rarely","Production",19,4,4,"Female",3,1,2,"L","N","Machinists ",2341,19715,1,"No",13,4,1,1,"N",3,1,0,0,0,48
42,"Travel_Rarely","Sales",19,4,3,"Male",3,2,2,"H","Y","Sales Executive",6825,21173,0,"No",11,4,1,10,"Y",3,9,7,4,2,62
31,"Travel_Rarely","Sales",15,4,1,"Male",4,2,3,"H","N","Sales Executive",5460,6219,4,"No",22,4,2,13,"Y",4,7,7,5,7,71
38,"Travel_Rarely","Research & Development",1,3,4,"Female",3,3,2,"H","Y","Research Director",13582,16292,2,"No",13,2,1,15,"Y",3,15,12,5,11,59
29,"Travel_Rarely","Research & Development",22,3,2,"Female",3,2,4,"H","N","Customercare Representative",4335,25549,1,"No",12,1,1,11,"Y",2,8,7,1,1,63
40,"Travel_Rarely","Finance",5,4,1,"Male",3,2,2,"L","Y","Accountant",9039,9943,2,"No",15,3,0,7,"N",3,4,2,2,3,84
51,"Travel_Rarely","Production",8,3,1,"Male",3,2,4,"L","N","Production Supervisors",6735,7409,8,"No",19,3,1,10,"N",1,9,5,3,2,32
43,"Travel_Rarely","Research & Development",19,2,3,"Male",2,4,2,"L","N","Research Director",17603,3525,2,"No",24,1,1,14,"Y",3,14,10,6,11,72
31,"Travel_Frequently","Research & Development",10,3,1,"Male",3,3,1,"L","N","Customercare Representative",9824,22908,3,"No",12,1,0,12,"N",3,1,0,0,0,34
52,"Travel_Rarely","Production",19,4,4,"Female",3,2,2,"L","N","Machinists ",3149,21821,3,"No",20,2,1,9,"Y",3,5,2,1,4,50
42,"Travel_Rarely","Research & Development",1,2,4,"Male",3,4,4,"H","Y","Manager",17665,14399,4,"No",17,4,1,23,"Y",3,22,6,13,7,69
42,"Travel_Frequently","Production",18,2,2,"Male",3,1,4,"H","N","Machinists ",2093,9260,4,"No",17,4,1,8,"Y",3,2,2,2,0,69
28,"Travel_Frequently","Production",23,2,3,"Male",2,1,1,"H","Y","Machinists ",2561,5355,8,"No",11,3,0,8,"N",2,0,0,0,0,38
38,"Travel_Frequently","Research & Development",16,4,1,"Female",4,2,2,"H","N","Manufacturing Director",5980,26085,2,"Yes",12,4,0,17,"Y",3,15,7,4,12,77
25,"Travel_Frequently","Finance",2,4,1,"Male",2,3,3,"H","Y","Accountant",8160,8976,2,"No",19,2,0,7,"Y",3,4,4,1,6,72
37,"Travel_Rarely","Research & Development",15,3,4,"Female",2,2,2,"H","Y","Manufacturing Director",6474,9961,6,"No",13,2,1,14,"Y",2,14,8,3,11,70
34,"Travel_Rarely","Research & Development",11,5,2,"Male",3,1,4,"H","N","Research and Design Specialists",2691,7660,2,"No",12,4,1,10,"Y",2,10,9,8,8,67
28,"Travel_Rarely","Finance",17,4,2,"Female",2,3,3,"L","Y","IT specialists",10351,11386,2,"No",20,2,1,6,"Y",1,6,7,2,2,59
26,"Travel_Rarely","Sales",12,2,1,"Male",3,2,1,"L","N","Sales Executive",6272,7428,3,"No",20,4,2,6,"N",4,5,3,1,4,31
18,"Travel_Rarely","Production",4,3,3,"Male",3,1,2,"L","N","Machinists ",1420,25233,1,"No",13,3,0,0,"N",3,0,0,0,0,42
36,"Travel_Rarely","Research & Development",10,3,4,"Male",2,1,2,"H","N","Research and Design Specialists",3388,21777,0,"Yes",17,1,1,2,"Y",2,1,0,0,0,67
40,"Travel_Frequently","Production",5,3,4,"Female",3,2,2,"L","Y","Machinists ",6323,26849,2,"No",11,1,1,10,"Y",4,10,9,9,4,68
48,"Travel_Rarely","Research & Development",25,4,3,"Female",3,1,2,"H","Y","Research and Design Specialists",2367,16530,2,"No",12,4,1,10,"Y",2,8,2,7,6,54
26,"Travel_Frequently","Research & Development",22,3,3,"Female",3,2,2,"H","N","Manufacturing Director",6397,26767,1,"No",20,1,1,6,"Y",1,6,5,1,4,77
51,"Travel_Rarely","Research & Development",3,3,4,"Female",3,4,4,"H","N","Customercare Representative",13734,7192,3,"No",18,3,0,21,"Y",3,7,7,1,0,74
38,"Travel_Rarely","Research & Development",8,3,4,"Male",3,2,1,"L","Y","Manufacturing Director",6261,4185,3,"No",18,1,1,9,"N",1,7,7,1,7,18
36,"Travel_Frequently","Research & Development",14,3,2,"Male",2,2,2,"L","N","Manufacturing Director",6499,22656,1,"No",13,3,0,6,"Y",3,6,5,0,3,31
34,"Travel_Rarely","Research & Development",6,4,3,"Female",3,2,2,"H","N","Customercare Representative",6687,6163,1,"No",11,4,0,14,"Y",4,14,11,4,11,60
28,"Travel_Rarely","Sales",20,4,1,"Male",3,2,2,"L","N","Sales Executive",4908,24252,7,"No",14,2,0,4,"Y",3,4,2,0,2,50
44,"Travel_Rarely","Finance",21,3,1,"Male",2,2,2,"L","Y","Accountant",9979,10977,7,"No",17,1,0,7,"Y",1,8,5,1,7,85
33,"Travel_Rarely","IT_Suppport",13,4,1,"Male",3,3,4,"L","N","IT specialists",8542,9396,1,"Yes",17,1,0,7,"N",3,9,5,1,7,39
33,"Travel_Frequently","Research & Development",18,3,1,"Male",3,1,1,"L","N","Research and Design Specialists",3348,3164,8,"Yes",11,1,0,10,"N",3,10,8,9,7,37
51,"Travel_Frequently","Research & Development",20,4,1,"Male",1,3,2,"L","Y","Manufacturing Director",10650,25150,2,"No",15,4,0,18,"N",3,4,2,0,3,46
31,"Travel_Rarely","Finance",17,3,2,"Male",3,2,2,"L","N","Accountant",9339,10273,9,"No",17,4,1,9,"Y",3,2,2,1,7,39
29,"Travel_Rarely","Sales",2,3,3,"Male",2,2,1,"L","Y","Sales Executive",8620,23757,6,"No",14,3,2,10,"Y",3,10,7,0,4,51
34,"Travel_Rarely","Sales",15,3,4,"Male",1,2,4,"H","N","Sales Executive",4759,15891,7,"No",18,4,0,15,"Y",3,13,9,3,12,80
27,"Travel_Rarely","Sales",5,1,3,"Male",3,1,1,"L","N","Sales Representative",3041,16346,9,"No",11,2,1,5,"N",3,4,3,0,2,40
53,"Travel_Rarely","Sales",23,4,1,"Male",3,3,2,"L","N","Sales Executive",10448,5843,9,"Yes",13,2,0,15,"N",2,2,2,2,2,24
31,"Travel_Rarely","Finance",25,3,2,"Female",3,2,1,"L","Y","Accountant",8333,9166,1,"Yes",19,1,0,9,"N",1,2,5,1,7,51
58,"Travel_Rarely","Research & Development",14,4,3,"Female",2,3,2,"L","N","Manufacturing Director",10008,12023,2,"Yes",14,4,0,31,"Y",2,10,9,5,9,59
31,"Travel_Rarely","Research & Development",10,4,3,"Male",3,1,2,"H","Y","Research and Design Specialists",2501,18775,1,"No",17,2,0,1,"Y",3,1,1,1,0,61
53,"Travel_Rarely","Production",3,4,1,"Male",4,2,4,"L","N","Production Supervisors",6318,6950,3,"Yes",20,1,1,6,"Y",3,2,2,2,3,40
45,"Non-Travel","Sales",7,3,1,"Male",2,2,2,"L","N","Sales Executive",4385,24162,9,"No",15,1,1,10,"N",3,10,7,4,5,41
53,"Travel_Rarely","Research & Development",21,4,2,"Male",4,3,1,"L","Y","Customercare Representative",7005,3458,4,"No",15,3,0,11,"N",3,4,3,1,2,29
33,"Travel_Rarely","Sales",25,5,4,"Male",4,3,4,"L","Y","Sales Executive",8380,21708,5,"Yes",14,4,2,10,"Y",3,9,8,0,8,79
40,"Travel_Frequently","Production",14,4,1,"Female",2,4,1,"L","N","Production Supervisors",6377,7015,2,"Yes",18,4,0,6,"N",1,10,7,2,7,39
29,"Travel_Rarely","Production",19,2,2,"Female",2,1,2,"L","N","Machinists ",2319,6689,4,"Yes",11,4,1,1,"N",3,1,0,0,0,42
38,"Travel_Rarely","Research & Development",1,4,4,"Male",3,2,1,"H","N","Customercare Representative",5745,18899,9,"No",14,2,1,10,"Y",3,2,2,1,2,55
52,"Travel_Rarely","Research & Development",23,4,2,"Male",3,3,1,"L","Y","Customercare Representative",10445,15322,6,"No",19,4,0,18,"Y",3,8,6,4,0,51
52,"Travel_Frequently","Finance",21,4,1,"Female",2,2,1,"H","Y","Accountant",9771,10748,3,"No",17,4,0,8,"Y",2,9,2,3,5,60
27,"Travel_Frequently","Human Resources",9,3,1,"Female",2,1,1,"L","N","Human Resources",2863,19555,3,"No",12,1,0,1,"N",3,1,0,0,0,23
24,"Travel_Rarely","Production",15,1,2,"Male",3,1,2,"L","Y","Machinists ",2774,13257,0,"No",12,3,1,6,"Y",3,5,3,1,2,45
35,"Travel_Rarely","Research & Development",9,3,3,"Male",2,3,2,"H","N","Manufacturing Director",10274,19588,8,"No",18,2,1,15,"Y",4,7,7,6,4,93
29,"Travel_Rarely","Finance",5,3,2,"Male",2,3,2,"L","Y","Accountant",9447,10392,2,"No",15,2,0,5,"Y",2,3,5,2,3,79
26,"Travel_Frequently","Human Resources",15,4,2,"Female",3,1,1,"L","N","Human Resources",2741,22808,0,"Yes",11,2,1,8,"N",2,7,7,1,0,37
54,"Travel_Rarely","Research & Development",9,4,4,"Female",3,2,1,"L","N","Manufacturing Director",5485,22670,8,"Yes",11,2,2,9,"N",3,5,3,1,4,47
46,"Travel_Rarely","Sales",15,3,3,"Female",3,3,1,"L","N","Sales Executive",7314,14011,6,"No",21,3,3,14,"N",3,8,7,0,7,28
37,"Travel_Rarely","Research & Development",3,4,1,"Male",2,2,2,"H","N","Manufacturing Director",5993,2689,1,"No",18,3,1,7,"Y",4,7,5,0,7,66
34,"Travel_Rarely","Sales",8,4,2,"Male",4,2,2,"L","Y","Sales Executive",9725,12278,1,"No",11,4,1,16,"Y",2,15,1,0,9,66
52,"Travel_Rarely","IT_Suppport",1,3,1,"Male",4,4,3,"L","N","IT specialists",8109,8920,7,"No",19,4,1,8,"N",2,3,3,3,7,36
26,"Travel_Rarely","Production",4,4,1,"Male",4,1,4,"H","N","Machinists ",4420,13421,4,"No",22,2,1,8,"Y",3,8,7,0,7,67
29,"Travel_Frequently","Sales",8,3,1,"Female",3,2,2,"H","Y","Sales Executive",5765,17485,2,"No",11,1,0,7,"Y",1,5,3,0,0,57
28,"Travel_Rarely","Research & Development",14,3,4,"Female",3,3,2,"L","Y","Manufacturing Director",7655,8039,7,"No",17,2,3,10,"Y",2,9,7,1,7,62
34,"Travel_Rarely","Production",12,3,4,"Female",2,1,4,"H","Y","Machinists ",3294,3708,8,"No",17,1,1,7,"Y",2,5,4,0,2,82
50,"Travel_Rarely","Research & Development",10,1,1,"Male",3,5,4,"H","N","Research Director",19144,15815,3,"No",14,1,2,28,"Y",2,10,4,1,6,80
33,"Travel_Rarely","Sales",16,4,3,"Male",3,2,1,"H","N","Sales Executive",7104,20431,9,"No",12,4,0,6,"Y",3,5,0,1,2,58
38,"Travel_Rarely","Research & Development",23,3,2,"Male",1,2,1,"L","Y","Customercare Representative",5811,24539,6,"Yes",16,3,1,15,"N",3,1,0,1,0,39
25,"Travel_Rarely","Sales",2,2,1,"Female",3,2,4,"L","Y","Sales Executive",4907,13684,2,"Yes",22,2,1,6,"Y",2,5,3,0,4,69
